Trajectories
100
,,Patient 1:Unlabeled0,,,Patient 1:Unlabeled3,,,Patient 1:Unlabeled1,,,Patient 1:Unlabeled2,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
789,0,82.1631,24.2818,-235.769,82.2723,-14.6511,-235.17,121.365,26.5688,-235.377,122.471,-14.6455,-235.734
790,0,82.2068,24.2849,-235.732,82.2826,-14.7254,-235.138,121.32,26.6209,-235.424,122.495,-14.6047,-235.775
791,0,82.1572,24.3074,-235.791,82.3265,-14.7428,-235.097,121.346,26.5971,-235.385,122.497,-14.6333,-235.739
792,0,82.1513,24.3464,-235.792,82.2873,-14.7192,-235.123,121.373,26.5974,-235.412,122.527,-14.6948,-235.711
793,0,82.193,24.2854,-235.749,82.2571,-14.6454,-235.199,121.406,26.5689,-235.389,122.497,-14.6459,-235.722
794,0,82.1642,24.2494,-235.73,82.2916,-14.7014,-235.151,121.346,26.6002,-235.398,122.468,-14.5912,-235.775
795,0,82.2044,24.2534,-235.728,82.3263,-14.7303,-235.139,121.348,26.5974,-235.419,122.491,-14.6102,-235.76
796,0,82.2107,24.2496,-235.745,82.3503,-14.8035,-235.046,121.364,26.5799,-235.4,122.486,-14.6061,-235.737
797,0,82.212,24.2564,-235.721,82.3605,-14.7876,-235.051,121.351,26.5967,-235.386,122.504,-14.6443,-235.723
798,0,82.1916,24.2852,-235.78,82.3694,-14.7857,-235.074,121.346,26.5899,-235.377,122.491,-14.6325,-235.728
799,0,82.1578,24.3251,-235.81,82.3083,-14.727,-235.12,121.383,26.6019,-235.396,122.513,-14.6876,-235.704
800,0,82.1533,24.3202,-235.809,82.3143,-14.6916,-235.173,121.381,26.5787,-235.395,122.5,-14.6157,-235.751
801,0,82.1821,24.2749,-235.74,82.433,-14.8318,-235.014,121.391,26.5353,-235.321,122.5,-14.648,-235.738
802,0,82.1683,24.3039,-235.785,82.3799,-14.8077,-235.07,121.395,26.5206,-235.341,122.514,-14.6404,-235.728
803,0,82.1785,24.2912,-235.776,82.3157,-14.7458,-235.108,121.423,26.5248,-235.347,122.508,-14.6666,-235.718
804,0,82.1613,24.3091,-235.774,82.2735,-14.6465,-235.169,121.407,26.5646,-235.363,122.478,-14.6375,-235.742
805,0,82.197,24.2623,-235.718,82.2085,-14.6251,-235.18,121.397,26.5647,-235.367,122.491,-14.6405,-235.719
806,0,82.2413,24.2031,-235.679,82.3124,-14.6611,-235.149,121.352,26.5956,-235.385,122.484,-14.6288,-235.746
807,0,82.1814,24.2561,-235.728,82.3064,-14.7024,-235.146,121.325,26.6198,-235.443,122.527,-14.6353,-235.725
808,0,82.1952,24.278,-235.723,82.3117,-14.7061,-235.124,121.342,26.5932,-235.405,122.488,-14.6458,-235.725
809,0,82.2153,24.2768,-235.76,82.3071,-14.7082,-235.142,121.418,26.5371,-235.341,122.502,-14.6242,-235.746
810,0,82.1796,24.2704,-235.757,82.0873,-14.4943,-235.329,121.44,26.5104,-235.31,122.478,-14.6327,-235.742
811,0,82.1813,24.2718,-235.742,82.2107,-14.5676,-235.251,121.354,26.6152,-235.405,122.496,-14.6614,-235.694
812,0,82.2345,24.2535,-235.694,82.3111,-14.7375,-235.071,121.343,26.6336,-235.429,122.52,-14.6346,-235.728
813,0,82.2083,24.2481,-235.732,82.4,-14.7984,-235.044,121.374,26.5921,-235.401,122.509,-14.6028,-235.769
814,0,82.1726,24.2951,-235.753,82.3482,-14.7907,-235.064,121.363,26.595,-235.393,122.49,-14.6225,-235.747
815,0,82.1939,24.2772,-235.752,82.3162,-14.7504,-235.119,121.394,26.5808,-235.388,122.495,-14.6071,-235.759
816,0,82.2265,24.2324,-235.685,82.4462,-14.8575,-235.053,121.349,26.6269,-235.402,122.495,-14.6302,-235.75
817,0,82.1797,24.2888,-235.767,82.3028,-14.7533,-235.106,121.383,26.5987,-235.383,122.486,-14.639,-235.721
818,0,82.2147,24.2634,-235.728,82.2686,-14.6882,-235.16,121.39,26.5536,-235.37,122.52,-14.6775,-235.688
819,0,82.2169,24.2735,-235.747,82.2824,-14.6642,-235.159,121.391,26.5608,-235.385,122.508,-14.6407,-235.722
820,0,82.1758,24.3249,-235.785,82.2903,-14.6893,-235.125,121.418,26.5362,-235.356,122.503,-14.615,-235.768
821,0,82.1914,24.3022,-235.765,82.3142,-14.709,-235.13,121.368,26.5522,-235.374,122.501,-14.6205,-235.741
822,0,82.2068,24.26,-235.733,82.2931,-14.6723,-235.154,121.363,26.5754,-235.392,122.503,-14.6078,-235.746
823,0,82.2105,24.2302,-235.723,82.3351,-14.7151,-235.1,121.369,26.5635,-235.372,122.502,-14.6564,-235.717
824,0,82.229,24.2289,-235.729,82.3461,-14.7301,-235.088,121.355,26.5492,-235.376,122.528,-14.6607,-235.726
825,0,82.2139,24.234,-235.711,82.3341,-14.7142,-235.107,121.418,26.5187,-235.339,122.498,-14.6751,-235.73
826,0,82.225,24.2523,-235.723,82.237,-14.6428,-235.189,121.425,26.5556,-235.358,122.472,-14.617,-235.758
827,0,82.1947,24.2518,-235.74,82.2764,-14.6841,-235.16,121.375,26.5702,-235.38,122.488,-14.6173,-235.734
828,0,82.1545,24.2926,-235.769,82.306,-14.7209,-235.13,121.368,26.5922,-235.401,122.489,-14.5922,-235.738
829,0,82.1655,24.3044,-235.775,82.3251,-14.7496,-235.063,121.363,26.5816,-235.391,122.503,-14.5948,-235.765
830,0,82.186,24.2867,-235.735,82.3091,-14.7103,-235.122,121.402,26.5506,-235.363,122.502,-14.639,-235.729
831,0,82.2425,24.1903,-235.672,82.2608,-14.6631,-235.173,121.381,26.5716,-235.383,122.519,-14.6677,-235.699
832,0,82.2377,24.2427,-235.702,82.2673,-14.6636,-235.163,121.384,26.5776,-235.393,122.496,-14.64,-235.731
833,0,82.191,24.2307,-235.693,82.301,-14.7232,-235.141,121.383,26.5927,-235.388,122.487,-14.5783,-235.804
834,0,82.1478,24.2931,-235.773,82.3456,-14.7645,-235.09,121.383,26.5596,-235.396,122.485,-14.662,-235.71
835,0,82.2012,24.2933,-235.754,82.3059,-14.7104,-235.114,121.407,26.5294,-235.354,122.523,-14.6441,-235.736
836,0,82.1853,24.282,-235.745,82.25,-14.6479,-235.154,121.371,26.5964,-235.396,122.497,-14.6234,-235.759
837,0,82.169,24.3129,-235.763,82.2464,-14.6276,-235.204,121.361,26.5749,-235.387,122.513,-14.6352,-235.728
838,0,82.2068,24.2656,-235.738,82.3377,-14.7358,-235.099,121.408,26.5477,-235.359,122.476,-14.6429,-235.694
839,0,82.2008,24.2829,-235.734,82.3455,-14.7882,-235.075,121.4,26.5172,-235.336,122.504,-14.657,-235.753
840,0,82.1963,24.2761,-235.725,82.3073,-14.7472,-235.131,121.449,26.4936,-235.321,122.495,-14.6371,-235.747
841,0,82.1701,24.3196,-235.753,82.2899,-14.6922,-235.114,121.383,26.5717,-235.376,122.481,-14.6184,-235.735
842,0,82.171,24.3032,-235.773,82.3136,-14.7039,-235.128,121.392,26.5647,-235.396,122.504,-14.6747,-235.719
843,0,82.2037,24.2692,-235.732,82.3021,-14.678,-235.133,121.344,26.593,-235.395,122.488,-14.6528,-235.716
844,0,82.1958,24.2556,-235.759,82.3265,-14.7291,-235.112,121.395,26.6167,-235.415,122.511,-14.6664,-235.727
845,0,82.1629,24.318,-235.799,82.2909,-14.7404,-235.105,121.37,26.5804,-235.388,122.535,-14.6962,-235.699
846,0,82.1387,24.3207,-235.803,82.3172,-14.7366,-235.089,121.407,26.5324,-235.334,122.524,-14.6681,-235.697
847,0,82.2037,24.2538,-235.728,82.309,-14.7562,-235.091,121.441,26.5162,-235.331,122.478,-14.616,-235.741
848,0,82.2038,24.2453,-235.683,82.3265,-14.7277,-235.111,121.391,26.5403,-235.357,122.485,-14.6044,-235.759
849,0,82.1938,24.2819,-235.741,82.3301,-14.7447,-235.13,121.402,26.549,-235.377,122.49,-14.612,-235.753
850,0,82.19,24.3033,-235.735,82.3387,-14.7701,-235.079,121.389,26.5552,-235.373,122.482,-14.6368,-235.743
851,0,82.1969,24.2908,-235.759,82.3147,-14.7148,-235.089,121.37,26.5842,-235.396,122.509,-14.6507,-235.723
852,0,82.2122,24.2664,-235.752,82.3072,-14.7179,-235.156,121.338,26.6489,-235.432,122.516,-14.614,-235.754
853,0,82.1945,24.2676,-235.73,82.2734,-14.648,-235.176,121.387,26.5788,-235.386,122.503,-14.6086,-235.752
854,0,82.1986,24.2432,-235.732,82.302,-14.7354,-235.086,121.394,26.5442,-235.353,122.48,-14.6038,-235.765
855,0,82.2252,24.2249,-235.694,82.4513,-14.9077,-235.01,121.4,26.5331,-235.346,122.487,-14.6377,-235.717
856,0,82.1706,24.2833,-235.761,82.3593,-14.8083,-235.062,121.456,26.4738,-235.293,122.505,-14.6315,-235.733
857,0,82.1875,24.284,-235.765,82.2707,-14.684,-235.16,121.44,26.4798,-235.321,122.493,-14.5979,-235.78
858,0,82.1788,24.2876,-235.756,82.2724,-14.6503,-235.196,121.383,26.5389,-235.362,122.492,-14.633,-235.766
859,0,82.1955,24.2536,-235.721,82.3018,-14.6868,-235.151,121.364,26.5492,-235.37,122.508,-14.6349,-235.729
860,0,82.2046,24.2516,-235.757,82.2535,-14.6327,-235.195,121.386,26.574,-235.375,122.488,-14.6289,-235.735
861,0,82.2067,24.2721,-235.762,82.2346,-14.6065,-235.186,121.37,26.5884,-235.393,122.48,-14.6199,-235.749
862,0,82.1757,24.2978,-235.807,82.4056,-14.8186,-235.069,121.395,26.5698,-235.366,122.503,-14.6279,-235.75
863,0,82.1622,24.3453,-235.803,82.3914,-14.85,-235.006,121.373,26.5891,-235.39,122.532,-14.6874,-235.69
864,0,82.2105,24.247,-235.741,82.36,-14.8037,-235.041,121.382,26.6104,-235.425,122.499,-14.6209,-235.746
865,0,82.2394,24.2049,-235.672,82.2961,-14.7327,-235.163,121.358,26.6125,-235.406,122.498,-14.6337,-235.758
866,0,82.2184,24.2513,-235.711,82.3028,-14.6995,-235.141,121.339,26.5736,-235.4,122.48,-14.651,-235.725
867,0,82.232,24.2396,-235.712,82.3087,-14.7404,-235.098,121.398,26.5745,-235.388,122.492,-14.6707,-235.713
868,0,82.2077,24.2602,-235.708,82.4354,-14.8239,-235.052,121.399,26.5416,-235.357,122.514,-14.6424,-235.716
869,0,82.1879,24.295,-235.758,82.3556,-14.7533,-235.09,121.39,26.5316,-235.336,122.476,-14.6142,-235.758
870,0,82.1627,24.3107,-235.781,82.2686,-14.6544,-235.165,121.366,26.5711,-235.386,122.495,-14.6165,-235.74
871,0,82.17,24.2862,-235.764,82.2712,-14.6791,-235.173,121.389,26.5889,-235.386,122.519,-14.6735,-235.691
872,0,82.1887,24.2416,-235.736,82.2588,-14.665,-235.167,121.381,26.5627,-235.37,122.498,-14.6452,-235.716
873,0,82.1847,24.2784,-235.744,82.2892,-14.7564,-235.104,121.356,26.5884,-235.399,122.519,-14.6258,-235.727
874,0,82.1837,24.3054,-235.762,82.3303,-14.7722,-235.075,121.412,26.5462,-235.374,122.496,-14.6179,-235.732
875,0,82.1805,24.2964,-235.753,82.3356,-14.7374,-235.086,121.398,26.5543,-235.384,122.507,-14.6437,-235.723
876,0,82.1691,24.3092,-235.801,82.1023,-14.5084,-235.289,121.377,26.5698,-235.379,122.504,-14.6436,-235.723
877,0,82.1435,24.3668,-235.816,82.2083,-14.5555,-235.263,121.327,26.6526,-235.451,122.506,-14.6479,-235.71
878,0,82.1599,24.3192,-235.792,82.2941,-14.6896,-235.141,121.403,26.5042,-235.322,122.515,-14.5966,-235.765
879,0,82.1774,24.2669,-235.784,82.3148,-14.7329,-235.113,121.434,26.5125,-235.347,122.496,-14.5636,-235.798
880,0,82.1889,24.2776,-235.745,82.3399,-14.7604,-235.112,121.4,26.5629,-235.349,122.519,-14.6506,-235.724
881,0,82.1957,24.2522,-235.745,82.3444,-14.7424,-235.089,121.389,26.5502,-235.365,122.528,-14.6983,-235.697
882,0,82.2012,24.2641,-235.733,82.3213,-14.7415,-235.078,121.386,26.5543,-235.368,122.504,-14.6247,-235.724
883,0,82.1756,24.3361,-235.79,82.3104,-14.7106,-235.109,121.391,26.5145,-235.337,122.514,-14.5991,-235.725
884,0,82.1944,24.2718,-235.722,82.3254,-14.708,-235.149,121.352,26.5898,-235.384,122.51,-14.6298,-235.744
885,0,82.2337,24.2286,-235.692,82.4487,-14.8752,-235.043,121.381,26.5503,-235.373,122.49,-14.6502,-235.724
886,0,82.1975,24.2425,-235.716,82.3436,-14.7618,-235.066,121.398,26.5198,-235.349,122.478,-14.6365,-235.763
887,0,82.2136,24.2642,-235.734,82.2538,-14.6652,-235.179,121.358,26.5891,-235.434,122.498,-14.5834,-235.764
888,0,82.2063,24.2969,-235.767,82.3126,-14.7233,-235.119,121.385,26.5863,-235.396,122.487,-14.5807,-235.762
889,0,82.1625,24.3238,-235.788,82.2868,-14.6573,-235.171,121.354,26.6086,-235.407,122.489,-14.629,-235.767
890,0,82.1683,24.3039,-235.79,82.2902,-14.6853,-235.145,121.383,26.5441,-235.374,122.519,-14.6627,-235.72
891,0,82.2073,24.2559,-235.747,82.3205,-14.7487,-235.13,121.385,26.5843,-235.385,122.528,-14.6747,-235.692
892,0,82.1959,24.2506,-235.724,82.3148,-14.7389,-235.122,121.381,26.5954,-235.405,122.488,-14.6656,-235.701
893,0,82.1858,24.2601,-235.741,82.3146,-14.7073,-235.117,121.335,26.6186,-235.404,122.496,-14.6369,-235.724
894,0,82.1813,24.2705,-235.746,82.326,-14.7187,-235.152,121.374,26.5889,-235.398,122.503,-14.6275,-235.73
895,0,82.2023,24.2341,-235.714,82.3315,-14.7285,-235.137,121.42,26.5624,-235.382,122.495,-14.636,-235.745
896,0,82.2085,24.2124,-235.706,82.3331,-14.7463,-235.099,121.402,26.5354,-235.352,122.525,-14.6842,-235.694
897,0,82.209,24.2137,-235.703,82.3557,-14.7547,-235.087,121.332,26.6049,-235.434,122.535,-14.6853,-235.703
898,0,82.1812,24.2939,-235.768,82.3324,-14.7358,-235.118,121.345,26.6483,-235.414,122.488,-14.6473,-235.714
899,0,82.1553,24.3229,-235.78,82.3204,-14.7175,-235.145,121.357,26.6125,-235.429,122.481,-14.6047,-235.767
900,0,82.1928,24.2692,-235.724,82.254,-14.6812,-235.162,121.359,26.5887,-235.406,122.492,-14.6739,-235.71
901,0,82.2178,24.2243,-235.717,82.278,-14.6939,-235.131,121.387,26.5007,-235.345,122.507,-14.6145,-235.764
902,0,82.2098,24.2275,-235.706,82.2709,-14.7002,-235.14,121.395,26.5569,-235.349,122.459,-14.628,-235.77
903,0,82.1809,24.27,-235.724,82.2637,-14.6561,-235.181,121.386,26.5584,-235.379,122.515,-14.6382,-235.731
904,0,82.1989,24.2518,-235.745,82.3284,-14.6718,-235.1,121.404,26.551,-235.358,122.502,-14.6633,-235.735
905,0,82.1833,24.2625,-235.75,82.3203,-14.7478,-235.102,121.387,26.5646,-235.373,122.505,-14.6985,-235.699
906,0,82.1947,24.2494,-235.739,82.3423,-14.7248,-235.12,121.367,26.5719,-235.399,122.514,-14.6664,-235.71
907,0,82.2253,24.2694,-235.735,82.289,-14.7138,-235.139,121.332,26.6269,-235.456,122.496,-14.6506,-235.706
908,0,82.1994,24.2511,-235.739,82.2815,-14.6877,-235.153,121.374,26.5602,-235.388,122.517,-14.6631,-235.723
909,0,82.1741,24.2751,-235.75,82.2999,-14.7144,-235.103,121.414,26.5162,-235.342,122.501,-14.6726,-235.706
910,0,82.177,24.2749,-235.765,82.3398,-14.7407,-235.108,121.367,26.5873,-235.384,122.512,-14.6272,-235.736
911,0,82.1601,24.3083,-235.789,82.318,-14.7309,-235.096,121.375,26.5916,-235.394,122.482,-14.6174,-235.756
912,0,82.2044,24.2839,-235.756,82.3103,-14.7207,-235.103,121.414,26.5275,-235.336,122.479,-14.6014,-235.772
913,0,82.2175,24.2665,-235.725,82.296,-14.7247,-235.134,121.424,26.5078,-235.318,122.501,-14.6352,-235.726
914,0,82.1897,24.2873,-235.751,82.3103,-14.7174,-235.133,121.388,26.5657,-235.367,122.517,-14.6423,-235.71
915,0,82.2467,24.2093,-235.691,82.1061,-14.4903,-235.314,121.351,26.5788,-235.402,122.5,-14.614,-235.752
916,0,82.2054,24.2148,-235.692,82.1955,-14.5588,-235.268,121.389,26.541,-235.365,122.476,-14.5976,-235.771
917,0,82.2207,24.2352,-235.733,82.2907,-14.6577,-235.181,121.358,26.5963,-235.394,122.51,-14.6309,-235.732
918,0,82.2025,24.242,-235.738,82.2751,-14.7048,-235.136,121.35,26.6011,-235.401,122.515,-14.6442,-235.73
919,0,82.2078,24.2713,-235.745,82.347,-14.7349,-235.098,121.367,26.5633,-235.388,122.498,-14.6257,-235.741
920,0,82.2053,24.261,-235.749,82.3314,-14.7578,-235.09,121.366,26.5919,-235.395,122.538,-14.6644,-235.714
921,0,82.2091,24.2263,-235.714,82.4487,-14.8993,-235.003,121.395,26.5412,-235.337,122.529,-14.6455,-235.706
922,0,82.209,24.2656,-235.734,82.4029,-14.8479,-235.038,121.407,26.5577,-235.343,122.49,-14.6139,-235.754
923,0,82.1814,24.285,-235.774,82.3122,-14.7314,-235.121,121.418,26.5029,-235.319,122.481,-14.5785,-235.761
924,0,82.1661,24.307,-235.784,82.4141,-14.8403,-235.053,121.415,26.5472,-235.374,122.444,-14.5881,-235.777
925,0,82.2037,24.2523,-235.721,82.3941,-14.8189,-235.065,121.393,26.5949,-235.409,122.496,-14.6489,-235.734
926,0,82.1733,24.2813,-235.765,82.2905,-14.704,-235.134,121.375,26.5893,-235.389,122.47,-14.6299,-235.738
927,0,82.205,24.252,-235.716,82.2772,-14.6615,-235.191,121.397,26.5613,-235.379,122.49,-14.643,-235.722
928,0,82.2273,24.2319,-235.699,82.2663,-14.6957,-235.159,121.387,26.5336,-235.369,122.495,-14.5989,-235.738
929,0,82.2435,24.2299,-235.715,82.3414,-14.7344,-235.095,121.374,26.6047,-235.385,122.535,-14.6575,-235.709
930,0,82.1935,24.2555,-235.728,82.3404,-14.7422,-235.091,121.373,26.5607,-235.365,122.511,-14.6717,-235.713
931,0,82.1915,24.2638,-235.72,82.3049,-14.7172,-235.107,121.419,26.5127,-235.33,122.503,-14.6149,-235.752
932,0,82.173,24.2882,-235.781,82.2838,-14.7065,-235.139,121.396,26.534,-235.346,122.492,-14.6078,-235.755
933,0,82.1747,24.3141,-235.792,82.2797,-14.6584,-235.176,121.376,26.5535,-235.358,122.497,-14.5983,-235.744
934,0,82.1509,24.3388,-235.795,82.2574,-14.6568,-235.169,121.407,26.5492,-235.36,122.499,-14.6862,-235.698
935,0,82.2041,24.2868,-235.752,82.0702,-14.4773,-235.307,121.404,26.5384,-235.343,122.509,-14.6572,-235.692
936,0,82.1897,24.2811,-235.73,82.224,-14.5888,-235.232,121.389,26.5321,-235.352,122.512,-14.6371,-235.72
937,0,82.2108,24.2891,-235.734,82.3161,-14.71,-235.156,121.39,26.5668,-235.369,122.496,-14.6349,-235.741
938,0,82.2231,24.2613,-235.736,82.3371,-14.7867,-235.062,121.349,26.5847,-235.389,122.503,-14.6436,-235.725
939,0,82.2253,24.2556,-235.712,82.3503,-14.7487,-235.108,121.362,26.5675,-235.377,122.501,-14.6296,-235.757
940,0,82.2121,24.217,-235.714,82.2541,-14.6567,-235.178,121.366,26.6099,-235.406,122.46,-14.6064,-235.748
941,0,82.2028,24.2253,-235.708,82.2831,-14.6904,-235.169,121.386,26.5627,-235.365,122.521,-14.6582,-235.696
942,0,82.197,24.2747,-235.762,82.2959,-14.6966,-235.135,121.382,26.5745,-235.364,122.511,-14.6441,-235.729
943,0,82.1977,24.2607,-235.734,82.2942,-14.6714,-235.158,121.411,26.5479,-235.363,122.503,-14.5897,-235.758
944,0,82.2175,24.2668,-235.72,82.4357,-14.8701,-235.04,121.409,26.5229,-235.344,122.492,-14.5907,-235.766
945,0,82.2196,24.243,-235.713,82.3378,-14.8019,-235.036,121.416,26.5477,-235.361,122.507,-14.5937,-235.75
946,0,82.1843,24.2696,-235.756,82.4614,-14.8987,-235.043,121.378,26.5556,-235.387,122.505,-14.6441,-235.723
947,0,82.1856,24.2691,-235.746,82.3333,-14.7821,-235.069,121.385,26.5911,-235.401,122.488,-14.5507,-235.794
948,0,82.2157,24.2206,-235.688,82.2636,-14.7022,-235.14,121.37,26.5951,-235.397,122.492,-14.6018,-235.776
949,0,82.2143,24.255,-235.73,82.2805,-14.6929,-235.157,121.382,26.5774,-235.398,122.499,-14.6059,-235.744
950,0,82.2279,24.2432,-235.7,82.2914,-14.6858,-235.167,121.363,26.6286,-235.42,122.495,-14.6206,-235.744
951,0,82.1933,24.2793,-235.76,82.3062,-14.6947,-235.144,121.362,26.5937,-235.384,122.483,-14.6242,-235.756
952,0,82.1927,24.2769,-235.707,82.1171,-14.5053,-235.311,121.365,26.6282,-235.397,122.501,-14.6569,-235.717
953,0,82.2223,24.2107,-235.688,82.2403,-14.5878,-235.226,121.385,26.5803,-235.356,122.488,-14.6491,-235.712
954,0,82.2156,24.2427,-235.699,82.3065,-14.7013,-235.142,121.416,26.5514,-235.358,122.517,-14.61,-235.766
955,0,82.205,24.2525,-235.757,82.1044,-14.5293,-235.323,121.38,26.5738,-235.386,122.504,-14.618,-235.722
956,0,82.1996,24.253,-235.723,82.2325,-14.5594,-235.211,121.342,26.6309,-235.419,122.476,-14.6166,-235.755
957,0,82.2406,24.2416,-235.709,82.2646,-14.6781,-235.155,121.361,26.6275,-235.411,122.481,-14.6007,-235.767
958,0,82.1851,24.2738,-235.764,82.2771,-14.7295,-235.13,121.399,26.5559,-235.382,122.45,-14.5799,-235.791
959,0,82.1852,24.2724,-235.754,82.3191,-14.7141,-235.107,121.411,26.5603,-235.355,122.471,-14.6007,-235.745
960,0,82.1958,24.3002,-235.77,82.3149,-14.729,-235.136,121.409,26.5249,-235.354,122.478,-14.5974,-235.747
961,0,82.1607,24.3174,-235.77,82.3381,-14.7405,-235.127,121.374,26.5977,-235.406,122.515,-14.6521,-235.711
962,0,82.1834,24.3045,-235.761,82.3111,-14.694,-235.155,121.347,26.606,-235.405,122.536,-14.6905,-235.706
963,0,82.1917,24.2734,-235.755,82.2414,-14.6629,-235.192,121.398,26.5605,-235.365,122.488,-14.6036,-235.776
964,0,82.1953,24.2706,-235.722,82.2741,-14.6671,-235.175,121.394,26.5573,-235.372,122.493,-14.6357,-235.734
965,0,82.2446,24.2333,-235.707,82.3042,-14.6943,-235.138,121.339,26.5904,-235.4,122.511,-14.6711,-235.708
966,0,82.2297,24.193,-235.701,82.2924,-14.6998,-235.116,121.375,26.6041,-235.408,122.527,-14.6597,-235.707
967,0,82.1613,24.2381,-235.746,82.2714,-14.6623,-235.163,121.355,26.5912,-235.399,122.511,-14.6397,-235.729
968,0,82.1876,24.2714,-235.732,82.2928,-14.6957,-235.167,121.406,26.5697,-235.358,122.477,-14.5391,-235.79
969,0,82.2164,24.2509,-235.715,82.0869,-14.4987,-235.328,121.426,26.5209,-235.357,122.479,-14.6035,-235.787
970,0,82.19,24.2549,-235.727,82.2335,-14.5813,-235.236,121.37,26.5629,-235.396,122.481,-14.6246,-235.762
971,0,82.2592,24.188,-235.674,82.2796,-14.6606,-235.169,121.389,26.5901,-235.381,122.479,-14.6533,-235.728
972,0,82.2413,24.2299,-235.689,82.3077,-14.7523,-235.09,121.385,26.5744,-235.395,122.491,-14.6022,-235.752
973,0,82.1864,24.2866,-235.744,82.3271,-14.7709,-235.106,121.395,26.534,-235.334,122.477,-14.6121,-235.765
974,0,82.1961,24.2645,-235.741,82.3557,-14.7707,-235.099,121.432,26.5013,-235.312,122.481,-14.5995,-235.743
975,0,82.1669,24.2974,-235.78,82.341,-14.7557,-235.075,121.41,26.5496,-235.368,122.472,-14.6242,-235.762
976,0,82.1673,24.2858,-235.785,82.3206,-14.7306,-235.094,121.383,26.5673,-235.357,122.486,-14.6074,-235.766
977,0,82.1784,24.2728,-235.764,82.3298,-14.7552,-235.099,121.326,26.6205,-235.425,122.483,-14.6186,-235.765
978,0,82.2129,24.2174,-235.711,82.29,-14.7671,-235.09,121.366,26.5888,-235.387,122.503,-14.6616,-235.738
979,0,82.2008,24.2467,-235.773,82.2931,-14.7175,-235.095,121.399,26.5546,-235.37,122.51,-14.6702,-235.68
980,0,82.2018,24.2847,-235.753,82.2808,-14.6995,-235.153,121.42,26.4973,-235.305,122.518,-14.6525,-235.737
981,0,82.2071,24.2383,-235.738,82.4484,-14.9132,-234.987,121.41,26.5132,-235.344,122.52,-14.6297,-235.754
982,0,82.1786,24.2946,-235.764,82.3904,-14.8756,-234.99,121.366,26.5514,-235.372,122.491,-14.6142,-235.741
983,0,82.1378,24.3216,-235.792,82.2995,-14.7088,-235.135,121.358,26.5763,-235.377,122.492,-14.6926,-235.715
984,0,82.1835,24.3039,-235.762,82.2927,-14.662,-235.141,121.403,26.5097,-235.326,122.495,-14.6616,-235.733
985,0,82.2088,24.2578,-235.731,82.2986,-14.715,-235.131,121.415,26.527,-235.376,122.517,-14.6428,-235.722
986,0,82.1811,24.2628,-235.744,82.3076,-14.7054,-235.145,121.362,26.5643,-235.395,122.504,-14.6965,-235.705
987,0,82.1739,24.2708,-235.766,82.32,-14.7248,-235.116,121.375,26.5522,-235.385,122.488,-14.6584,-235.742
988,0,82.1458,24.3099,-235.779,82.3066,-14.7355,-235.125,121.404,26.5128,-235.349,122.483,-14.587,-235.765
989,0,82.1585,24.3013,-235.771,82.446,-14.8875,-235.055,121.383,26.564,-235.383,122.517,-14.6674,-235.717
990,0,82.2087,24.2686,-235.758,82.3938,-14.8364,-235.025,121.397,26.5127,-235.346,122.515,-14.6438,-235.714
991,0,82.1675,24.2805,-235.759,82.3224,-14.7759,-235.088,121.448,26.4757,-235.3,122.539,-14.6971,-235.667
992,0,82.2377,24.2504,-235.708,82.3123,-14.7336,-235.093,121.4,26.5638,-235.381,122.536,-14.6903,-235.704
993,0,82.2209,24.234,-235.721,82.3319,-14.7296,-235.133,121.35,26.6456,-235.455,122.534,-14.6966,-235.704
994,0,82.2042,24.2596,-235.739,82.2956,-14.6947,-235.155,121.397,26.5451,-235.343,122.487,-14.6536,-235.745
995,0,82.2245,24.2547,-235.736,82.2773,-14.6789,-235.15,121.399,26.5107,-235.339,122.459,-14.5897,-235.769
996,0,82.18,24.2737,-235.728,82.2986,-14.7393,-235.146,121.404,26.5144,-235.333,122.514,-14.6497,-235.724
997,0,82.1548,24.2973,-235.761,82.3475,-14.7537,-235.122,121.383,26.586,-235.401,122.528,-14.6792,-235.71
998,0,82.1774,24.3433,-235.797,82.3008,-14.7143,-235.12,121.395,26.538,-235.358,122.49,-14.6513,-235.711
999,0,82.1973,24.2985,-235.767,82.3482,-14.7628,-235.09,121.425,26.5033,-235.332,122.494,-14.6364,-235.753
1000,0,82.1914,24.2757,-235.752,82.3726,-14.7913,-235.06,121.442,26.4829,-235.325,122.488,-14.6435,-235.734
1001,0,82.2204,24.2598,-235.73,82.3155,-14.7232,-235.098,121.409,26.5244,-235.328,122.503,-14.6491,-235.72
1002,0,82.1746,24.2796,-235.737,82.3318,-14.7503,-235.087,121.425,26.4895,-235.319,122.519,-14.6819,-235.71
1003,0,82.1632,24.3043,-235.769,82.3341,-14.73,-235.082,121.427,26.5239,-235.332,122.53,-14.6607,-235.711
1004,0,82.1942,24.2769,-235.753,82.3298,-14.7095,-235.126,121.384,26.5205,-235.351,122.5,-14.6114,-235.749
1005,0,82.2123,24.2536,-235.723,82.3317,-14.7201,-235.117,121.391,26.5263,-235.35,122.48,-14.579,-235.766
1006,0,82.1892,24.2786,-235.743,82.2703,-14.6725,-235.192,121.358,26.5879,-235.383,122.497,-14.6141,-235.735
